Hash,Author,Date,Message,Hashes_of_parents,Is_merge_commit,List_of_modified_files
901e434fac7bf60018c950bdaf85b9946cc4309d,Aymeric Augustin,2023-04-02T09:30:00+02:00,Work around bug in coverage.,['f075aac67e15cdf4bc06078e23b82eac5fb2d758'],False,"['protocol.py', 'test_protocol.py']"
00835ccf2bc9bb483b6bf3a69dd487d3745fbb27,Aymeric Augustin,2023-04-02T10:07:35+02:00,Fix typo.,['901e434fac7bf60018c950bdaf85b9946cc4309d'],False,['features.rst']
fff80c316e25af645ab5cc9b7217b2064d429d73,Ran Benita,2023-04-03T00:03:43+03:00,Fix FAQ link in issue template,['1bf73423044dedc325435d261a39473337f5ddcf'],False,['issue.md']
c38507fde13b9d2ac9bf62b8f68dba8d93f1fcd3,Aymeric Augustin,2023-04-16T08:14:33+02:00,"Avoid deadlock when closing sync connection with unread messages.

Fix #1336.",['bb17be2fb0b99c8638788648fdd83f9049c1c344'],False,"['changelog.rst', 'connection.py', 'test_connection.py']"
fe629dede6eb083013e0d2373d5c3120c0078db3,Aymeric Augustin,2023-04-20T16:45:55+02:00,"Fix typo in changelog.

Fix #1340.",['c38507fde13b9d2ac9bf62b8f68dba8d93f1fcd3'],False,['changelog.rst']
9c578a1f5a5e20b8901ac75f12a4dfec4877f6d2,Aymeric Augustin,2023-05-07T16:20:55+02:00,"Create GitHub release when pushing tag.

Fix #1347.",['bf51a57f3d9c1f9ed7c04709a3b09ec6f337c4c5'],False,['wheels.yml']
03d62c97fcafffa5cdbe4bb55b2a8d17a62eca33,Aymeric Augustin,2023-05-18T16:52:39+02:00,"Fix server shutdown on Python 3.12.

Ref https://github.com/python/cpython/issues/79033.

Fix #1356.",['73394df61d3b4c62f4868b75d16e1a81b2329f0c'],False,['server.py']
2845257be549b41e8279b2ae19f38258f72fb587,Aymeric Augustin,2023-05-18T18:45:25+02:00,"Mention application-level heartbeats.

Fix #1330.",['03d62c97fcafffa5cdbe4bb55b2a8d17a62eca33'],False,['common.rst']
89fc4086b9bd8bb4c070284276c2eb5973f8b27c,Aymeric Augustin,2023-05-18T18:49:14+02:00,"Don't crash if git is super slow.

Fix #1334.",['2845257be549b41e8279b2ae19f38258f72fb587'],False,['version.py']
2b627b26b3cd15f222881450cf0e8c19f7e826fd,Aymeric Augustin,2023-05-18T10:21:41+02:00,"Provide an enum for close codes.

Fix #1335.",['89fc4086b9bd8bb4c070284276c2eb5973f8b27c'],False,"['common.rst', 'django.rst', 'fly.rst', 'heroku.rst', 'kubernetes.rst', 'render.rst', 'changelog.rst', 'datastructures.rst', 'authentication.rst', 'authentication.py', 'notifications.py', 'app.py', 'exceptions.py', 'frames.py', 'protocol.py', 'protocol.py', 'connection.py', 'server.py', 'test_permessage_deflate.py', 'test_client_server.py', 'test_framing.py', 'test_protocol.py', 'test_connection.py', 'test_server.py', 'test_exceptions.py', 'test_frames.py', 'test_protocol.py']"
1bf9d1d766c80da4887240737266926f173fbcef,Aymeric Augustin,2023-05-18T19:16:31+02:00,"Accept int status in process_request and reject.

Fix #1309.",['e3abb88ad6c8fc3e57f42aed4a00b9644c4e65df'],False,"['exceptions.py', 'server.py', 'test_client_server.py', 'test_server.py']"
b870c46b2778444ae2d8960a0ae0bf4be53dc81c,Aymeric Augustin,2023-07-15T10:14:45+02:00,Fix inconsistency in 2b627b26.,['7b9a53b74c09b27cf0899a28f38f6835c5d141ed'],False,['datastructures.rst']
8ed5424a5bdcbe99565d05239e7ea6e5a15a3cdd,Aymeric Augustin,2023-07-15T10:24:40+02:00,"Clarify that the TLS example is simplistic.

Fix #1381.",['b870c46b2778444ae2d8960a0ae0bf4be53dc81c'],False,['quickstart.rst']
adfb8d69a7a1f6f4c8381c9e7182619d202c3cf2,Aymeric Augustin,2023-07-15T10:47:27+02:00,Fix test that fails on IPv6.,['8ed5424a5bdcbe99565d05239e7ea6e5a15a3cdd'],False,['test_client_server.py']
c41ce814bb173e2b174c60ce935b8598da626863,Aymeric Augustin,2023-10-01T15:55:46+02:00,"Rejecting a connection isn't always a failure.

Fix #1402.",['adfb8d69a7a1f6f4c8381c9e7182619d202c3cf2'],False,"['server.py', 'server.py', 'test_client_server.py']"
439dafa656029f27c26956181d27a781ec04b105,Aymeric Augustin,2023-10-01T17:15:37+02:00,"Import eagerly when running under a type checker.

Fix #1292 (and many others).

Also fix some inconsistencies in the lists. The new rule is:

- when re-exporting a module, re-export it entirely;
- don't re-export deprecated modules.",['ca5926ed1532fcd1dd264ef4f5a7a357fef66cfc'],False,"['misc.rst', 'changelog.rst', 'index.rst', '__init__.py', 'http.py', 'test_exports.py']"
678b4380a258abd2a074475f3a817823241a4362,Aymeric Augustin,2023-10-01T17:43:00+02:00,Fix coverage.,['439dafa656029f27c26956181d27a781ec04b105'],False,['pyproject.toml']
5121bd15f988cc446db95b15a0bcac8dc64b68ab,Aymeric Augustin,2023-10-21T16:54:27+02:00,Blind fix for automatic release creation.,['88e702ddaf214b46fcf6b3ceca25961f79ca9d00'],False,['release.yml']
2431e09eebc75578e310627f0eab38cd81df2f6b,Aymeric Augustin,2023-11-03T07:55:23+01:00,Fix import style (likely autogenerated).,['5121bd15f988cc446db95b15a0bcac8dc64b68ab'],False,['server.py']
fe1833fb103f4d63baee525c5b62dedd24b9884e,Aymeric Augustin,2023-11-25T14:48:59+01:00,"Confirm support for Python 3.12.

Fix #1417.",['94dd203f63bb52b1a30faa228e63ada2f0f2e874'],False,"['tests.yml', 'changelog.rst', 'pyproject.toml', 'tox.ini']"
b3c51958849c80209b4d68fca081ef3fffc5e2bd,Aymeric Augustin,2024-01-01T15:02:51+01:00,"Make test_local/remote_address more robust.

Fix #1427.",['33b20e11e86f8490770185c78ed39adab8db4560'],False,['test_connection.py']
cba4c242614734a722891992e8bc005bc848c0c1,Aymeric Augustin,2024-01-20T18:56:07+01:00,Avoid duplicating signature in API docs.,['35bc7dd8288445289134c335aae8af859862ccd1'],False,"['client.rst', 'common.rst', 'server.rst', 'client.rst', 'server.rst', 'client.py', 'server.py']"
c06e44d214ca3650b12fbbcaa1a0266dae9432d0,Aymeric Augustin,2024-01-27T15:20:39+01:00,"Support closing while sending a fragmented message.

On one hand, it will close the connection with an unfinished fragmented
message, which is less than ideal.

On the other hand, RFC 6455 implies that it should be legal and it's
probably best to let users close the connection if they want to close
the connection (rather than force them to call fail() instead).",['45d8de7495ea33724bf93d753d65cad932472aac'],False,"['protocol.py', 'test_protocol.py']"
705dc85e87bb1184d926ab95a591097780c4b855,Aymeric Augustin,2024-01-27T14:55:44+01:00,"Allow sending ping and pong after close.

Fix #1429.",['d28b71dd297da99aad9d644a2f4721707e464707'],False,"['protocol.py', 'test_protocol.py']"
96fddaf49b5a5af1f3215076bf2a73dfb4b72ca1,Aymeric Augustin,2024-01-28T16:47:51+01:00,Wording and line wrapping fixes in changelog.,['705dc85e87bb1184d926ab95a591097780c4b855'],False,['changelog.rst']
aa33161cd9498bfca39d64fc36319bc1fbce68f2,MtkN1,2024-02-07T13:14:22+09:00,Fix wrong RFC number,['3b7fa7673bf6a96a5e9debd7dcfa65e04f85efbb'],False,"['client.py', 'test_protocol.py']"
87f58c7190025521e5dc380945b0cc536169bd0c,Aymeric Augustin,2024-02-11T17:25:00+01:00,Fix make clean.,['aa33161cd9498bfca39d64fc36319bc1fbce68f2'],False,['Makefile']
5f24866bfeefbe561fa76f7e5a494996d95a2757,Aymeric Augustin,2024-04-16T08:48:42+02:00,"Always mark background threads as daemon.

Fix #1455.",['e217458ef8b692e45ca6f66c5aeb7fad0aee97ee'],False,"['connection.py', 'server.py']"
2774fabc13f09311dec345cc8513aa7b93200b92,Alexis Métaireau,2024-04-16T16:52:01+02:00,docs(nginx): Fix a typo,['5f24866bfeefbe561fa76f7e5a494996d95a2757'],False,['nginx.rst']
0fdc694a980ede0e91286ea5ea1d4f9c62bb42fb,Aymeric Augustin,2024-04-16T08:55:36+02:00,"Make it easy to monkey-patch length of frames repr.

Fix #1451.",['2774fabc13f09311dec345cc8513aa7b93200b92'],False,['frames.py']
e05f6dc83434dae7d91fc0db822ab15aa1e4c00b,Aymeric Augustin,2024-07-21T08:05:24+02:00,"Support ws:// to wss:// redirects.

Fix #1454.",['650d08caf1c5f84c77a8bf8780a1b407a1432357'],False,"['client.py', 'test_client_server.py']"
eaa64c07676a9c28d17c9538242fab4638754584,Aymeric Augustin,2024-07-21T14:41:49+02:00,"Avoid reading the wrong version.

This was causing builds to fail on Read the Docs since sphinx-autobuild
added websockets as a dependency.",['41c42b8681dc1245a65e2db8491a573bba1827dc'],False,['version.py']
c8c0a9bfee962540eb3c9c228e36d4ef7bd7ed42,Aymeric Augustin,2024-07-21T15:56:42+02:00,"Improve error reporting when header is too long.

Refs #1471.",['e10eebaec368b04f28102df513e26e933ed5a6fd'],False,"['server.py', 'server.py']"
14cca7699971c19c30a38cad260aeb5f26e0c3ca,Aymeric Augustin,2024-08-03T10:46:04+02:00,Bugs in coverage were fixed \o/,['fab77d60b660585bcdd996a10ec904f79c901085'],False,"['protocol.py', 'test_client_server.py', 'test_protocol.py']"
7bb18a6ea84d2651b68ad45f5e9464a47d314b6b,Aymeric Augustin,2024-08-05T07:53:06+02:00,Update references to Python's bug tracker.,['14cca7699971c19c30a38cad260aeb5f26e0c3ca'],False,"['__main__.py', 'protocol.py', 'server.py']"
d2120de4708d09d3cade465541f202d5a8bab722,Aymeric Augustin,2024-08-07T08:31:06+02:00,"Add an option to disable decoding of text frames.

Also support decoding binary frames.

Fix #1376.",['4a981688198f91385281b8c8e1cdfc0197d43bf5'],False,"['connection.py', 'messages.py', 'test_connection.py']"
5835da4967e130cd631a7601e75ea5228ab27537,Aymeric Augustin,2024-08-09T09:25:19+02:00,Adjust timings to avoid spurious failures.,['a7a5042bed89b96fa2e391f3be0e255a59bffb0a'],False,"['test_server.py', 'utils.py']"
906592908bb5850a4f78a5d4877fbc2412d611b7,Aymeric Augustin,2024-08-09T09:25:42+02:00,Avoid spurious coverage failures due to timing effects.,['5835da4967e130cd631a7601e75ea5228ab27537'],False,['test_server.py']
84e8bd879b8dfc528b4e57517f2e1f8b7ad0a378,Aymeric Augustin,2024-08-09T09:49:55+02:00,"Fix spurious exception while running tests.

Due to a race condition between serve_forever and shutdown, test run
logs randomly contained this exception:

Exception in thread Thread-NNN (serve_forever):
Traceback (most recent call last):
  ...
ValueError: Invalid file descriptor: -1",['906592908bb5850a4f78a5d4877fbc2412d611b7'],False,['server.py']
9ec785d6f12cb1a3a3bc43f543f4a831a635472b,Aymeric Augustin,2024-08-11T15:07:40+02:00,Fix copy-paste error in tests.,['58787cc6a58a1f1baf4be3f78d868594108afebd'],False,['test_client.py']
1853a9b2d0247573633e2749fe1169f764abe03c,Aymeric Augustin,2024-08-11T15:59:59+02:00,"Ignore ResourceWarning in test.

This is expected to prevent a spurious test failure under PyPy.

Refs #1483.",['9ec785d6f12cb1a3a3bc43f543f4a831a635472b'],False,['utils.py']
7c8e0b9d6246cd7bdd304f630f719fc55620f89a,Aymeric Augustin,2024-08-17T10:20:37+02:00,"Document removal of open and closed properties.

They won't be added to the new asyncio implementation.",['8d9f9a1cc791df01d7995693551cd9cf83e154c2'],False,['upgrade.rst']
60381d2566b55126f0f89f0c8380cf44ddc51aa1,Aymeric Augustin,2024-08-19T07:58:31+02:00,Fix exception chaining for ConnectionClosed.,['7b19e790ce766dadb0b90b040be68694074a7e0d'],False,['connection.py']
09b1d8d4d585ed6d4e2c0db6e200e48f176215b1,Aymeric Augustin,2024-08-19T22:26:56+02:00,Fix tests on Python < 3.10.,['b05fa2cceefcc5cfaba4e0e06e40d588505c8334'],False,"['test_connection.py', 'utils.py']"
9e5b91bf8f9039de0af85e597e7fd643cfd1a139,Aymeric Augustin,2024-08-20T08:26:44+02:00,"Improve documentation of latency.

Also fix #1414.",['8eaa5a26b667fccb1b9d75034a77b2d6906e2b2e'],False,"['features.rst', 'keepalive.rst', 'connection.py', 'protocol.py']"
f9c20d0e4c9a25b66d4643879bc4594137036793,Aymeric Augustin,2024-08-20T15:06:07+02:00,Avoid deleting .so files in .direnv or equivalent.,['4d0e0e10c6ebb779780a9e590667661381df78dc'],False,['Makefile']
ed2f21e3ce5bb494e0c9a51833b7da6692b5b9fc,Aymeric Augustin,2024-08-20T16:12:31+02:00,Attempt to fix automatic creation of GitHub release.,['323adef1f3000cf07617d7ee649c27c0801126e6'],False,['release.yml']
4920a585beef9c4f8a1aa7e332dc20d75f252423,Aymeric Augustin,2024-08-22T09:12:16+02:00,"Make logging examples more robust.

Prevent them from crashing when the opening handshake didn't complete
successfully.

Also migrate them to the new asyncio API.

Fix #1428.",['d3dcfd150385970a0d1df7187a989680cc426f55'],False,"['logging.rst', 'server.py']"
d341bbabd81facbf084e7c5b321e7c8c2cd977f5,Aymeric Augustin,2024-08-22T21:55:55+02:00,"Add API for the set of active connections.

Fix #1486.",['4920a585beef9c4f8a1aa7e332dc20d75f252423'],False,"['upgrade.rst', 'changelog.rst', 'server.rst', 'server.py', 'test_server.py', 'test_server.py']"
2306835d7bf936d3b7c09caabd12dd072c7d7a39,Aymeric Augustin,2024-08-23T08:41:35+02:00,"Set Protocol.close_rcvd_then_sent in an edge case.

When receiving a close frame in the middle of a fragmented message
-- cf. test_(client|server)_receive_close_in_fragmented_message) --
recv_frame() was raising a ProtocolError, fail() was sending a Close
frame, and close_rcvd_then_sent was never set.

These tests don't proceed to the CLOSED state, making it difficult
to test close_exc.",['d341bbabd81facbf084e7c5b321e7c8c2cd977f5'],False,['protocol.py']
04ac475805f20cf73d79bb3fd003e412c8526396,Aymeric Augustin,2024-08-28T21:40:47+02:00,Fix copy-paste errors in test docstrings.,['317123119434e22e11c273bf422917bfa0f2a626'],False,"['test_server.py', 'test_server.py']"
62d70f4a8fb5e30d8744b1378659cc999deb0715,Aymeric Augustin,2024-08-28T22:06:53+02:00,"Restore speedups.c in source distribution.

Fix #1494.",['16456e2bec3ad324d545c8eb5ea9d1eed583dea4'],False,"['MANIFEST.in', 'changelog.rst', 'version.py']"
d8ab09b2566cdfcb7a0a95dc992454bb9f4b1647,Aymeric Augustin,2024-08-24T14:59:28+02:00,"Add automatic reconnection to the new asyncio implementation.

Missing tests for now.

Fix #1480.",['6ffb6b057caeb1d1d35b60a1a82afa7629694f82'],False,"['upgrade.rst', 'changelog.rst', 'client.rst', 'client.py', 'test_client.py']"
6b2f06083573be750ac70c894ae13d87c03ef624,Aymeric Augustin,2024-09-07T21:40:07+02:00,"Follow redirects in the new asyncio implementation.

Fix #631.",['1f89db78ca6363a7e4d9830b6b280e311e3934f3'],False,"['upgrade.rst', 'changelog.rst', 'features.rst', 'variables.rst', 'client.py', 'client.py', 'test_client.py']"
4a9dae23b3661210331463968cf4a5eeb54c41dd,Aymeric Augustin,2024-09-08T16:58:50+02:00,Simplify handling of connection close during handshake.,['0158a246683437de2f85a27fecef06f5e5393e99'],False,"['client.py', 'server.py']"
96055073d3cbeb6e52bb419205b2753d3898d612,Aymeric Augustin,2024-09-08T18:53:57+02:00,"Close connection when client receives bad response.

This avoids stalling until the opening handshake timeouts.",['4a9dae23b3661210331463968cf4a5eeb54c41dd'],False,"['client.py', 'client.py', 'protocol.py', 'client.py', 'test_client.py', 'test_client.py', 'test_client.py']"
560f6eed24a516bf9c8c4c7eaf83f84d2ce606f0,Aymeric Augustin,2024-09-08T21:26:32+02:00,Log error when server receives bad request.,['96055073d3cbeb6e52bb419205b2753d3898d612'],False,"['server.py', 'server.py', 'test_server.py', 'test_server.py', 'test_server.py']"
cb42484bb9e79b12f5d7a19bc96e43a022bc511a,Aymeric Augustin,2024-09-08T22:15:33+02:00,Improve error messages on HTTP parsing errors.,['560f6eed24a516bf9c8c4c7eaf83f84d2ce606f0'],False,"['http11.py', 'test_client.py', 'test_client.py', 'test_http11.py']"
14d9d40acd23ecc66a8ac8d0535af9d8a1b0fa07,Aymeric Augustin,2024-09-08T22:52:04+02:00,"Fix typo in convenience imports.

Fix #1496.",['90270d8b1bc19ee0c4ac94c6a200c95614ab8771'],False,['__init__.py']
f9cea9cca568dc92704de3744639eb4248278a8f,Aymeric Augustin,2024-09-09T21:45:49+02:00,"Improve isolation of tests of sync implementation.

Before this change, threads handling requests could continue running
after the end of the test. This caused spurious failures.

Specifically, a test expecting an error log could get an error log from
a previous tests. This happened sporadically on PyPy.",['14d9d40acd23ecc66a8ac8d0535af9d8a1b0fa07'],False,"['server.py', 'test_server.py']"
070ff1a3e536e497a9ee11ea3b0649f82f3974c9,Aymeric Augustin,2024-09-09T22:36:05+02:00,"Add dedicated ConcurrencyError exception.

Previously, a generic RuntimeError was used.

Fix #1499.",['f9cea9cca568dc92704de3744639eb4248278a8f'],False,"['changelog.rst', 'exceptions.rst', '__init__.py', 'connection.py', 'messages.py', 'exceptions.py', 'connection.py', 'messages.py', 'test_connection.py', 'test_messages.py', 'test_connection.py', 'test_messages.py', 'test_exceptions.py']"
98f236f89529d317628fe8ee3d4d0564e675f68d,Aymeric Augustin,2024-09-10T08:01:49+02:00,"Run handler only when opening handshake succeeds.

When process_request() or process_response() returned a HTTP response
without calling accept() or reject() and with a status code other than
101, the connection handler used to start, which was incorrect.

Fix #1419.

Also move start_keepalive() outside of handshake() and bring it together
with starting the connection handler, which is more logical.",['d19ed267b5e04ded752f78da6c85ad2905cf89e5'],False,"['changelog.rst', 'client.py', 'server.py', 'server.py', 'server.py', 'test_server.py', 'test_server.py', 'test_server.py']"
36409237c9377fb8fc2fbb90f9f74192777b518c,Aymeric Augustin,2024-09-21T19:04:08+02:00,"Wait until state is CLOSED to acces close_exc.

Fix #1449.",['20739e03ec6ccb010391b5179315368a2dd3a594'],False,"['changelog.rst', 'connection.py', 'connection.py']"
a0b20f081d7ae48409c6b79ed16bbc261d5109f9,Aymeric Augustin,2024-09-22T21:16:26+02:00,"Document that only asyncio supports keepalive.

Fix #1508.",['d62e423744b3e20ef6405019f96a63faa21612a2'],False,['keepalive.rst']
524dd4afa8dc2a0d17ab08f20f592af03c165db1,Aymeric Augustin,2024-09-26T23:11:28+02:00,"Avoid making a copy of large frames.

This isn't very significant compared to the cost of compression.

It can make a real difference for decompression.",['baadc33364131ff7236249c9077ae10b561395b6'],False,"['changelog.rst', 'permessage_deflate.py', 'frames.py', 'test_permessage_deflate.py']"
07dc56443acd8aaac4d79db6a30e450d0073137d,Aymeric Augustin,2024-09-27T21:44:36+02:00,"Add asyncio & threading examples to the homepage.

Fix #1437.",['524dd4afa8dc2a0d17ab08f20f592af03c165db1'],False,"['index.rst', 'echo.py', 'hello.py', 'ruff.toml', 'echo.py', 'hello.py']"
bc4b8f2776cd4da9aee2e67f66764bf26a5ad09e,Aymeric Augustin,2024-09-30T21:07:28+02:00,"Add option to force sending text or binary frames.

Fix #1515.",['21987f96ad93f8c8bbf0b8ea99f3a18a52335730'],False,"['connection.py', 'test_connection.py']"
e5182c95a3332535a034c409d59463afbd760f0c,Aymeric Augustin,2024-10-13T21:45:17+02:00,"Blind fix for coverage failing in GitHub Actions.

It doesn't fail locally.",['b2f0a7647f1402c84a8dabb391c3ca7371975eb3'],False,['pyproject.toml']
1387c976833956ea4d44ed0bd541fe648a065ed7,Aymeric Augustin,2024-10-25T13:26:52+02:00,"Rewrite sync Assembler to improve performance.

Previously, a latch was used to synchronize the user thread reading messages and
the background thread reading from the network. This required two thread switches
per message.

Now, the background thread writes messages to queue, from which the user thread
reads. This allows passing several frames at each thread switch, reducing the
overhead.

With this server code:

    async def test(websocket):
        for i in range(int(await websocket.recv())):
            await websocket.send(f""{{\""iteration\"": {i}}}"")

    async with serve(test, ""localhost"", 8765) as server:
        await server.serve_forever()

and this client code:

    with connect(""ws://localhost:8765"", compression=None) as websocket:
        websocket.send(""1_000_000"")
        for message in websocket:
            pass

an unscientific benchmark (running it on my laptop) shows a 2.5x speedup,
going from 11 seconds to 4.4 seconds. Setting a very large recv_bufsize
and max_size doesn't yield significant further improvement.

Flow control was tested by inserting debug logs in maybe_pause/resume()
and by measuring the wait for the recv_flow_control lock. It showed the
expected behavior of pausing and unpausing coupled with some wait time.

The new implementation mirrors the asyncio implementation and gains the
option to prevent or force decoding of frames.

Fix #1376 for the threading implementation.",['e5182c95a3332535a034c409d59463afbd760f0c'],False,"['changelog.rst', 'client.py', 'messages.py', 'server.py', 'client.py', 'connection.py', 'messages.py', 'server.py', 'test_connection.py', 'test_messages.py', 'test_connection.py', 'test_messages.py']"
8315d3cbd356fb2fbbe3fd03e189e3750a4d0399,Aymeric Augustin,2024-10-25T16:18:30+02:00,"Close the connection with code 1007 on invalid UTF-8.

Fix #1523.",['6c9e3f48ff48dd4ad025f307e68d1be3c0687b4e'],False,"['features.rst', 'connection.py', 'messages.py', 'frames.py', 'connection.py', 'messages.py', 'test_connection.py', 'test_connection.py']"
0d2e246f4ee44ece6f74066cfe608e0df906e312,Aymeric Augustin,2024-10-25T16:36:51+02:00,Various fixes for the compliance test suite.,['8315d3cbd356fb2fbbe3fd03e189e3750a4d0399'],False,"['README.rst', 'client.py', 'server.py', 'fuzzingclient.json', 'fuzzingserver.json', 'client.py', 'server.py']"
6cea05e51d50455d66e90a1888aba9be8e8809db,Aymeric Augustin,2024-10-26T08:06:21+02:00,"Support HTTP response without Content-Length.

Fix #1531.",['0d2e246f4ee44ece6f74066cfe608e0df906e312'],False,"['connection.py', 'exceptions.py', 'connection.py', 'test_client.py', 'test_client.py']"
018d2e5cf56ff03690bcbf271d188e76d59c62f3,Aymeric Augustin,2024-10-27T07:59:35+01:00,"Explain application-level keepalives.

Fix #1514.",['3b2c5223f7213b130d1469535fccbf9c3d08c4a9'],False,['keepalive.rst']
810bdeb7943e4cc0dcb662ef27ea764e31740e05,Aymeric Augustin,2024-11-01T12:35:38+01:00,"Report size correctly in PayloadTooBig.

Previously, it was reported incorrectly for fragmented messages.

Fix #1522.",['e44d79559d16661df4709c1b54150d735f85ae54'],False,"['changelog.rst', 'exceptions.py', 'permessage_deflate.py', 'frames.py', 'framing.py', 'protocol.py', 'test_exceptions.py', 'test_protocol.py']"
cdeb882865145399ee0fb7d0e7623418916d6b78,Aymeric Augustin,2024-11-03T08:48:53+01:00,"Don't log an error when process_request returns a response.

Fix #1513.",['810bdeb7943e4cc0dcb662ef27ea764e31740e05'],False,"['client.py', 'server.py', 'protocol.py', 'server.py', 'client.py', 'server.py', 'test_connection.py', 'test_server.py', 'test_protocol.py']"
76f6f573e2ecb279230c2bf56c07bf4d4f717147,Aymeric Augustin,2024-11-03T09:11:51+01:00,"Factor out backport of assertNoLogs.

Fix previous commit on Python 3.9.",['cdeb882865145399ee0fb7d0e7623418916d6b78'],False,"['test_connection.py', 'test_server.py', 'test_protocol.py', 'utils.py', 'utils.py']"
9b3595d8d4d0573e00209f9e920f6a6fab981fa9,Aymeric Augustin,2024-11-04T22:58:18+01:00,"Remove stack traces from INFO and WARNING logs.

Fix #1501.",['0a5a79c224c9be97f79909f7218fd1da7b2acabb'],False,"['client.py', 'connection.py', 'client.py', 'protocol.py', 'test_connection.py', 'test_client_server.py', 'test_protocol.py']"
5f34e2741e94ac21ef99e3dc212aa152d77d1a37,Aymeric Augustin,2024-11-09T08:55:26+01:00,Fix remaining instances of shortcut imports.,['9b3595d8d4d0573e00209f9e920f6a6fab981fa9'],False,"['broadcast.rst', 'keepalive.rst', 'server.py']"
083bcacd485a12dc1f9c6b98123bb92fafa4a9cf,Aymeric Augustin,2024-11-11T18:50:43+01:00,"Import ConnectionClosed from websockets.exceptions.

Fix #1539.",['e9fc77da927793d05072163d61e137dd35f97e4d'],False,"['client.rst', 'server.rst', 'tutorial1.rst', 'client.py', 'client.py']"
303483412dc5b420d09c1421792b3f8b99c323e6,Aymeric Augustin,2024-11-11T18:30:36+01:00,"Support recv() after the connection is closed.

Fix #1538.",['bdfc8cf90301b528eebfbd0ef8a31e5a2fc7d5f7'],False,"['changelog.rst', 'messages.py', 'messages.py', 'test_connection.py', 'test_messages.py', 'test_connection.py', 'test_messages.py']"
9a2f39fc66fd2427f904e551b1cc5f3995b02217,Aymeric Augustin,2024-11-11T21:13:39+01:00,"Support max_queue=None like the legacy implementation.

Fix #1540.",['303483412dc5b420d09c1421792b3f8b99c323e6'],False,"['changelog.rst', 'client.py', 'connection.py', 'messages.py', 'server.py', 'client.py', 'connection.py', 'messages.py', 'server.py', 'test_connection.py', 'test_messages.py', 'test_connection.py', 'test_messages.py']"
de2e7fb8b7eaca56d633ae7d2ffffdbb212048a1,Aymeric Augustin,2024-11-11T21:40:26+01:00,"Add close_code and close_reason to new implementations.

Also add state to threading implementation.

Fix #1537.",['9a2f39fc66fd2427f904e551b1cc5f3995b02217'],False,"['client.rst', 'common.rst', 'server.rst', 'client.rst', 'common.rst', 'server.rst', 'connection.py', 'protocol.py', 'connection.py', 'test_connection.py', 'test_connection.py']"
d0015c93f49511eb8dd073caa6a3a338979f741b,Aymeric Augustin,2024-11-13T07:51:11+01:00,"Fix refactoring error in a78b5546.

Fix #1546.",['7438b8ebee3f6ef59c15b86d627d32f98f49df8f'],False,['health_check_server.py']
59d4dcf779fe7d2b0302083b072d8b03adce2f61,Aymeric Augustin,2024-11-13T23:00:22+01:00,"Reintroduce InvalidMessage.

This improves compatibility with the legacy implementation and clarifies
error reporting.

Fix #1548.",['d8891a101d7cfc2cf7e01de078ada7c93a264ebd'],False,"['changelog.rst', 'exceptions.rst', '__init__.py', 'client.py', 'client.py', 'exceptions.py', 'client.py', 'exceptions.py', 'server.py', 'server.py', 'test_client.py', 'test_server.py', 'test_exceptions.py', 'test_client.py', 'test_server.py', 'test_client.py', 'test_exceptions.py', 'test_server.py']"
197b3ec2c7acf3a3804a94c0c02ed8e27051b0f0,Aymeric Augustin,2025-01-03T22:50:31+01:00,"Don't crash when acknowledging a cancelled ping.

Fix #1566.",['d852df7dd6324eaee17fc848f029ada371678cbe'],False,"['connection.py', 'test_connection.py', 'test_connection.py']"
2abf77fb1ce67b3c5995fb63eeea6b829d96c0fb,Aymeric Augustin,2025-01-04T22:38:44+01:00,"Improve consistency of convenience imports.

APIs available as convenience imports should have their types also
available as convenienc imports.

Fix #1560.",['197b3ec2c7acf3a3804a94c0c02ed8e27051b0f0'],False,"['upgrade.rst', '__init__.py', 'datastructures.py', 'frames.py', 'http11.py', 'test_exports.py']"
e6d0ea1d6b13a979924329d02fb82f79d82c7236,Aymeric Augustin,2025-01-04T10:18:38+01:00,"Read chunked HTTP responses.

Fix #1550.",['2abf77fb1ce67b3c5995fb63eeea6b829d96c0fb'],False,"['client.py', 'http11.py', 'server.py', 'test_client.py', 'test_http11.py', 'test_server.py']"
668e56cf5d405d5f418d97d183e76fc36d21f857,Aymeric Augustin,2025-01-10T22:26:15+01:00,"Fix Connection.recv(timeout=0) in the sync implementation.

Fix #1552.",['916f841815070a0374434b13b9c91829a7e7a522'],False,"['changelog.rst', 'messages.py', 'test_messages.py']"
031ec31b70adc527836c5565a7809724fb888c9c,Aymeric Augustin,2025-01-11T10:11:59+01:00,"Prevent close() from blocking when reading is paused.

Fix #1555.",['6317c00cc5af245116781ddfde518ec004de672e'],False,"['changelog.rst', 'messages.py', 'messages.py', 'test_messages.py']"
